uid,dataset,group_id,prompt,num_tokens
PromptSET_train_1168,PromptSET,1,How do the growth rates of Crotalaria and Genista compare to those of other types of shrubs.,23
PromptSET_test_842,PromptSET,2,"At which point in time, did Pooja Bhatt’s sister make her screen appearance in an Abhishek directed film",25
PromptSET_test_268,PromptSET,2,What can be inferred about the relative age of Julien Temple and Subhash Ghai from available information,19
PromptSET_train_7156,PromptSET,1,Did Kelly Preston have a role in an imaginative movie made with John Travolta as part of the cast?,22
PromptSET_train_7338,PromptSET,1,"What is the title of the local government body that oversees the area containing the house at 87 Hull Street, Beverly, MA.",27
PromptSET_train_5926,PromptSET,1,What's the name of the band comprising an actor who has acted in a notable sci-fi film and a rapper from Das Racist?,27
PromptSET_train_4500,PromptSET,1,Key figures in 80s rock history,7
PromptSET_train_4271,PromptSET,1,What district or area merges with New England to include the Timbarra Gold Mine.,18
PromptSET_test_1145,PromptSET,2,"What is the title of a vintage short film depicting a specific aspect of life in Britain during the early 20th century, specifically regarding trains involved with mail delivery.",33
PromptSET_train_7322,PromptSET,1,Characterizing bands such as Kitchens of Distinction who cultivated a distinct atmospheric and introspective style.,22
PromptSET_train_745,PromptSET,1,true-life stories about people serving their communities,8
PromptSET_train_1135,PromptSET,1,What programme is famously tied to the name of an English TV personality who formerly managed The Media Merchants.,22
PromptSET_test_394,PromptSET,2,"In which month of the year was the director and co-writer of Ratatouille born, assuming they share a common birth day.",27
PromptSET_train_686,PromptSET,1,What job did Manikanth Kadri's father have,11
PromptSET_test_1506,PromptSET,2,"Can you tell me which artist, The Offspring's Dexter Holland or Supertramp's Roger Hodgson, is associated with writing and singing ""Take the Long Way Home"".",36
PromptSET_test_2792,PromptSET,2,Can you name any specific examples of Doris Wishman's films that have gained cult status or are now recognized as influential within the history of sexploitation cinema.,30
PromptSET_train_7781,PromptSET,1,How might differences in local market dynamics affect the commercial viability of similar Euro-style games within various geographic regions?,21
PromptSET_train_512,PromptSET,1,Which individual or group has charge over the conservation and preservation of the 222 acre parkland located in the metropolis 7 miles west of the heart of Portland,30
PromptSET_train_2310,PromptSET,1,"An individual associated with the establishment of a prominent animation/film production company developed the cartoon series ""Panda! Go, Panda!"".",27
PromptSET_test_3237,PromptSET,2,"What educational entity began with leased premises in 1942, developed to address the needs of veterans returning from World War II and subsequently gained distinction as Ontario's first secular, privately run institution of higher education.",41
PromptSET_train_7482,PromptSET,1,"Freddie Highmore stars alongside Keri Russell in ""August Rush,"" and what's the title of the grand symphony that concludes the film.",30
PromptSET_test_2516,PromptSET,2,Are Unidentified Flying Oddball and Toy Story similar animated features based on human-like characters,18
PromptSET_test_3022,PromptSET,2,"Which influential American hard rock group has a notable presence in the discographies of bands across multiple genres, including Racer X, Fu Manchu, The Smashing Pumpkins, Sebastian Bach, and Fighting Gravity.",45
PromptSET_train_5703,PromptSET,1,To whom did Thomas Kapatos report in his work for the NYC mob,16
PromptSET_test_1132,PromptSET,2,Which county is home to the Marshall Point Lighthouse and Station in Maine,15
PromptSET_train_4937,PromptSET,1,In what athletic role or field was Gerard Piqué associated with when he became Shakira's boyfriend,18
PromptSET_train_1100,PromptSET,1,"Can you give me an idea of how many people reside within the boundaries of the borough containing Dicksboro, in County Kilkenny's administrative jurisdiction",30
PromptSET_test_1434,PromptSET,2,Companies whose roots date back to the 1960s or earlier,12
PromptSET_train_1207,PromptSET,1,Name a sketch comedy series from the early days of television that stars a comedian alongside James Mulgrew and other notable comedians.,27
PromptSET_train_7681,PromptSET,1,To what historical event or person is the celebration of Greenery most closely linked,15
PromptSET_test_555,PromptSET,2,"In relation to the death of the composer, how old was he when they completed The Prince of the Pagodas's music score",25
PromptSET_train_4856,PromptSET,1,"Is there an association between the parent company behind the Mercury Tracer model and the manufacturer of the Mazda Protege, on which this model's design might be based?",33
PromptSET_test_1834,PromptSET,2,"Does either institution share a name with a significant geographic landmark, which might help determine their national affiliations?",21
PromptSET_test_2118,PromptSET,2,Who is the executive behind a popular reality show format which has been used for a Portuguese version featuring João Manzarra and other hosts,25
PromptSET_train_6753,PromptSET,1,Location named in Sumerian texts as a site of Nergal's cult,16
PromptSET_train_1635,PromptSET,1,What nation or territory might have been at peace because King Hamlet successfully defended it from a rival claimant in a war described by Shakespeare,27
PromptSET_train_3938,PromptSET,1,"The man who created ""Freaks and Geeks"" went on to make a movie called Garden State with Michelle Williams",23
PromptSET_test_8,PromptSET,2,At which prominent youth football club is the coach that broke Kubilay Türkyilmaz and Max Abegglen's record still involved,28
PromptSET_train_1671,PromptSET,1,Who among historians might be interested in learning about Louis Marshall's stance on a particular war effort,19
PromptSET_train_6269,PromptSET,1,What veteran journalists have succeeded a renowned Peabody Award winner in their roles at Morning Edition.,20
PromptSET_train_7410,PromptSET,1,Are there any similarities between The Golden Seals' sound and Said the Whale's genre-bending indie rock,24
PromptSET_train_4883,PromptSET,1,In what family-friendly film released by Disney in 1995 does an English-American singer and songwriter play a significant part?,23
PromptSET_train_5819,PromptSET,1,A hit TV show's theme song from Jesse Frederick James Conaway originates from a series that branched off another popular show.,27
PromptSET_train_6986,PromptSET,1,Which notable English women have had illustrious careers spanning multiple decades in film and stage,18
PromptSET_train_3430,PromptSET,1,Who were the U.S. senators connected to the development of a private firm after which the operations of the Helmand and Arghandab Valley Authority were structured,33
PromptSET_train_3579,PromptSET,1,When did The Nice Guys enter production,8
PromptSET_train_7387,PromptSET,1,Was Gerard Johnson inspired by traditional British architecture when designing a fountain for the country house?,18
PromptSET_train_2932,PromptSET,1,Does Appleton International Airport lie within 500 miles of any ocean coastline in the continental US,18
PromptSET_train_5245,PromptSET,1,Types of tile-based games commonly found at Inner Mongolia events,11
PromptSET_train_3967,PromptSET,1,"A well-known personality who has transitioned between roles in television, theater, and comedy writing",17
PromptSET_train_6953,PromptSET,1,Downtown Austin-located magazine's contributing journalist,10
PromptSET_test_1338,PromptSET,2,"In what year was the American film and television actor born who played a lead role in the 1961 musical film ""Flower Drum Song"" as Sammy Fong",31
PromptSET_test_1419,PromptSET,2,Identify the cinematographer attached to film projects handled by Matinee Entertainments,16
PromptSET_train_4078,PromptSET,1,At which state is the Walt Disney World Resort located that features the Epcot theme park with Frozen Ever After and Maelstrom.,28
PromptSET_train_6767,PromptSET,1,How many features did Martin Scorseses editor Malcolm Webb versus Sidney Pollack direct.,17
PromptSET_train_2037,PromptSET,1,"Which country encompasses the well-known bridge and distributor system, West Gate Bridge and West Gate Distributor",20
PromptSET_train_7321,PromptSET,1,"What is the specific name of the record released in 2013 that contains the hit track ""Berzerk""?",22
PromptSET_train_6979,PromptSET,1,"In which film from 2015 did Meher Vij receive critical acclaim, guided by the direction of whom",20
PromptSET_train_578,PromptSET,1,A respected leader from a distinguished Jewish institution sought to collaborate with Rabbi David Povarsky,20
PromptSET_train_574,PromptSET,1,Schemes introduced during the period when a single ruler governed multiple British nations,14
PromptSET_test_2970,PromptSET,2,What is the length difference between a bomb documentary called 'The Bomb' and a cancer documentary called 'Cancer',21
PromptSET_train_3363,PromptSET,1,"Which TV series, starring Morten Suurballe and featuring alongside him, ran for 3 consecutive seasons",21
PromptSET_train_6580,PromptSET,1,Can you tell me about the significant contributions made by Flávio Murtosa as an assistant coach to a well-known FIFA World Cup winner nicknamed Big Phil.,31
PromptSET_test_410,PromptSET,2,"In what year did Ekaterina Makarova become a professional athlete, the same as Todd Woodbridge, or was it one year later",27
